ID;Name;FullName;Age;Height;Weight;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;BestPosition;Club;ValueEUR;WageEUR;ReleaseClause;ContractUntil;ClubJoined;PreferredFoot
233419;Raphinha;Raphael Dias Belloli;25;176;68;Brazil;83;86;3;2129;456;LM;FC Barcelona;48000000;180000;102000000;2027;2022;Left
232488;C. Romero;Cristian Romero;24;185;79;Argentina;83;88;5;1874;407;CB;Tottenham Hotspur;49500000;55000;0;2023;2021;Right
232293;V. Osimhen;Victor Osimhen;23;185;78;Nigeria;83;89;6;1999;436;ST;Napoli;58000000;72000;110200000;2025;2020;Right
231443;O. Demb�l�;Ousmane Demb�l�;25;178;67;France;83;86;3;2002;428;LM;FC Barcelona;48000000;180000;102000000;2024;2017;Left
230869;Unai Sim�n;Unai Sim�n Mendibil;25;190;89;Spain;83;86;3;1311;457;GK;Athletic Club de Bilbao;37000000;30000;80500000;2025;2015;Right
230666;Gabriel Jesus;Gabriel Fernando de Jesus;25;175;73;Brazil;83;86;3;2078;441;ST;Arsenal;48500000;115000;95800000;2027;2022;Right
230481;Ronaldo Cabrais;Ronaldo Jailson Cabrais Petri;30;177;75;Brazil;83;83;0;2098;439;RM;Palmeiras;35000000;2000;73500000;2025;2022;Right
228618;F. Mendy;Ferland Mendy;27;180;73;France;83;84;1;2158;472;LB;Real Madrid CF;38000000;170000;80800000;2025;2019;Left
226271;Fabi�n;Fabi�n Ruiz Pe�a;26;189;70;Spain;83;85;2;2125;449;CM;Napoli;44500000;75000;79000000;2023;2018;Left
225375;K. Laimer;Konrad Laimer;25;180;72;Austria;83;84;1;2156;468;CDM;RB Leipzig;38500000;64000;68300000;2023;2017;Right
225193;Merino;Mikel Merino Zaz�n;26;189;83;Spain;83;86;3;2247;477;CM;Real Sociedad;47000000;49000;102200000;2025;2018;Left
194765;A. Griezmann;Antoine Griezmann;31;176;73;France;83;83;0;2235;454;CAM;Atl�tico de Madrid;30500000;185000;0;2023;2019;Left
184200;M. Arnautovi?;Marko Arnautovi?;33;192;83;Austria;82;82;0;2110;444;ST;Bologna;19500000;51000;33200000;2024;2021;Right
184087;T. Alderweireld;Toby Alderweireld;33;186;81;Belgium;82;82;0;1975;408;CB;Royal Antwerp FC;14500000;30000;21800000;2025;2022;Right
183512;Yuri Berchiche;Yuri Berchiche Izeta;32;181;80;Spain;82;82;0;2176;462;LB;Athletic Club de Bilbao;21000000;35000;44100000;2024;2018;Left
179645;S. Kj�r;Simon Kj�r;33;190;86;Denmark;82;82;0;1871;401;CB;AC Milan;14500000;73000;24700000;2024;2020;Right
178509;O. Giroud;Olivier Giroud;35;192;93;France;82;82;0;1928;389;ST;AC Milan;13000000;66000;22100000;2023;2021;Left
178005;Rui Patr�cio;Rui Pedro dos Santos Patr�cio;34;190;84;Portugal;82;82;0;1368;457;GK;Roma;5000000;59000;8500000;2024;2021;Left
200724;Nacho Fern�ndez;Jos� Ignacio Fern�ndez Iglesias;32;180;76;Spain;82;82;0;1892;412;CB;Real Madrid CF;20000000;155000;41000000;2023;2010;Right
184432;Azpilicueta;C�sar Azpilicueta Tanco;32;178;77;Spain;82;82;0;2063;427;CB;Chelsea;20000000;115000;37000000;2023;2012;Right
189242;Coutinho;Philippe Coutinho Correia;30;172;68;Brazil;82;82;0;2076;421;CAM;Aston Villa;29500000;100000;56100000;2026;2022;Right
190460;C. Eriksen;Christian Eriksen;30;181;76;Denmark;82;82;0;1999;412;CM;Manchester United;29000000;135000;55100000;2025;2022;Right
193474;I. Gueye;Idrissa Gueye;32;174;66;Senegal;82;82;0;2092;442;CDM;Paris Saint-Germain;20500000;88000;37900000;2023;2019;Right
197655;S. Coates;Sebasti�n Coates;31;196;94;Uruguay;82;82;0;1803;405;CB;Sporting CP;21000000;19000;42000000;2023;2017;Right
197781;Isco;Francisco Rom�n Alarc�n Su�rez;30;176;79;Spain;82;82;0;2051;426;CAM;Sevilla FC;29500000;39000;62000000;2024;2022;Right
198717;W. Zaha;Wilfried Zaha;29;180;66;C�te d'Ivoire;82;82;0;2007;442;LW;Crystal Palace;30000000;85000;57000000;2023;2015;Right
199110;L. Muriel;Luis Muriel;31;179;79;Colombia;82;82;0;2002;426;ST;Atalanta;25500000;70000;43400000;2023;2019;Right
199482;A. Lopes;Anthony Lopes;31;184;81;Portugal;82;82;0;1377;463;GK;Olympique Lyonnais;16000000;60000;30400000;2025;2011;Left
199845;F. Acerbi;Francesco Acerbi;34;192;88;Italy;82;82;0;1840;402;CB;Lazio;10000000;59000;17000000;2023;2018;Left
200260;S. Berghuis;Steven Berghuis;30;182;75;Netherlands;82;82;0;2065;436;CAM;Ajax;29500000;25000;41300000;2025;2021;Left
200458;L. Digne;Lucas Digne;28;178;74;France;82;82;0;2206;459;LB;Aston Villa;27500000;100000;52300000;2026;2022;Left
168651;I. Rakiti?;Ivan Rakiti?;34;184;78;Croatia;82;82;0;2131;440;CM;Sevilla FC;14000000;39000;29400000;2024;2020;Right
177388;D. Payet;Dimitri Payet;35;175;77;France;82;82;0;2015;420;CAM;Olympique de Marseille;12500000;40000;23800000;2024;2017;Right
269763;D. Rojas;Dani Rojas;26;183;75;Mexico;82;85;3;2033;426;ST;AFC Richmond;40500000;1000;88100000;2024;2019;Right
164835;?. Fabia?ski;?ukasz Fabia?ski;37;190;83;Poland;82;82;0;1260;448;GK;West Ham United;3400000;43000;6500000;2023;2018;Right
226753;A. Onana;Andr� Onana;26;190;93;Cameroon;82;85;3;1468;471;GK;Inter;30500000;59000;52600000;2027;2022;Right
227127;�lex Remiro;Alejandro Remiro Gargallo;27;192;79;Spain;82;84;2;1296;450;GK;Real Sociedad;28000000;34000;60900000;2027;2019;Right
227796;C. Pulisic;Christian Pulisic;23;177;69;United States;82;88;6;1954;414;RM;Chelsea;48000000;120000;98400000;2024;2019;Right
228941;Andr� Silva;Andr� Miguel Valente da Silva;26;185;84;Portugal;82;84;2;2067;434;ST;RB Leipzig;38000000;73000;67500000;2026;2021;Right
229984;B. Chilwell;Ben Chilwell;25;180;77;England;82;85;3;2106;445;LWB;Chelsea;37000000;110000;71200000;2025;2020;Left
230182;Lucas Mantela;Lucas Luciano Mantela Patr�cio;22;183;77;Brazil;82;82;0;1297;443;GK;Palmeiras;27000000;1000;56700000;2025;2022;Right
230375;Josu� Chiamulera;Josu� Durval Chiamulera Vaz;30;185;80;Brazil;82;82;0;1885;405;CB;Club Athletico Paranaense;25000000;1000;55000000;2025;2022;Right
231352;T. Abraham;Tammy Abraham;24;195;86;England;82;85;3;1927;424;ST;Roma;42000000;77000;74600000;2026;2021;Right
231969;R. Malinovskyi;Ruslan Malinovskyi;29;181;79;Ukraine;82;82;0;2213;466;CF;Atalanta;30500000;73000;51900000;2023;2019;Left
201305;Gabriel Paulista;Gabriel Armando de Abreu;31;185;72;Brazil;82;82;0;1971;418;CB;Valencia CF;21000000;44000;44100000;2024;2017;Right
201455;G. Kondogbia;Geoffrey Kondogbia;29;188;80;Central African Republic;82;82;0;2181;465;CDM;Atl�tico de Madrid;29500000;71000;60500000;2024;2020;Left
202648;Sergi Darder;Sergi Darder Moll;28;180;71;Spain;82;82;0;2188;471;CM;RCD Espanyol de Barcelona;30500000;30000;64099999;2023;2018;Right
202884;L. Spinazzola;Leonardo Spinazzola;29;186;75;Italy;82;82;0;2105;456;LWB;Roma;27000000;77000;45900000;2024;2019;Right
204525;I�igo Mart�nez;I�igo Mart�nez Berridi;31;182;77;Spain;82;82;0;1992;416;CB;Athletic Club de Bilbao;21000000;35000;44100000;2023;2018;Left
204638;W. Orban;Willi Orban;29;186;87;Hungary;82;82;0;1697;366;CB;RB Leipzig;25500000;65000;43400000;2025;2015;Right
204838;R. Jim�nez;Ra�l Jim�nez;31;188;81;Mexico;82;82;0;2073;439;ST;Wolverhampton Wanderers;25500000;110000;48500000;2024;2019;Right
226754;I. Bennacer;Isma�l Bennacer;24;175;70;Algeria;82;86;4;2213;464;CM;AC Milan;40000000;63000;71000000;2024;2019;Left
226221;Aritz Elustondo;Aritz Elustondo;28;180;71;Spain;82;83;1;1820;388;CB;Real Sociedad;29000000;43000;63100000;2024;2014;Right
157481;Ra�l Albiol;Ra�l Albiol Tortajada;36;190;82;Spain;82;82;0;1710;359;CB;Villarreal CF;5500000;30000;11600000;2023;2019;Right
224411;Gon�alo Guedes;Gon�alo Manuel Ganchinho Guedes;25;179;68;Portugal;82;85;3;2034;434;ST;Wolverhampton Wanderers;41000000;105000;81000000;2024;2022;Right
210411;Ot�vio;Ot�vio Edmilson da Silva Monteiro;27;171;67;Portugal;82;82;0;2116;446;RM;FC Porto;32500000;21000;65000000;2025;2014;Right
211688;Gay�;Jos� Lu�s Gay� Pe�a;27;172;66;Spain;82;83;1;2090;451;LB;Valencia CF;32000000;44000;69600000;2023;2012;Left
212188;T. Werner;Timo Werner;26;180;76;Germany;82;84;2;1994;425;ST;RB Leipzig;38000000;73000;67500000;2026;2022;Right
212194;J. Brandt;Julian Brandt;26;185;83;Germany;82;85;3;2027;425;CAM;Borussia Dortmund;40000000;60000;71000000;2024;2019;Right
212523;Anderson Talisca;Anderson Souza Concei��o;28;190;80;Brazil;82;82;0;2152;450;CF;Al Nassr;31000000;64000;52700000;2024;2021;Left
213331;J. Tah;Jonathan Tah;26;195;98;Germany;82;84;2;1726;391;CB;Bayer 04 Leverkusen;33500000;62000;59500000;2025;2015;Right
213661;A. Christensen;Andreas Christensen;26;188;81;Denmark;82;86;4;1775;394;CB;FC Barcelona;37500000;145000;79700000;2026;2022;Right
215316;G. Rulli;Ger�nimo Rulli;30;189;84;Argentina;82;82;0;1336;459;GK;Villarreal CF;20500000;34000;43100000;2024;2020;Right
216354;A. Kramari?;Andrej Kramari?;31;177;73;Croatia;82;82;0;2043;418;CF;TSG Hoffenheim;25500000;54000;43400000;2025;2015;Right
216547;Rafa;Rafael A. Ferreira Silva;29;172;66;Portugal;82;82;0;1996;427;RW;SL Benfica;30000000;24000;60000000;2024;2016;Right
217870;G. Di Lorenzo;Giovanni Di Lorenzo;28;183;83;Italy;82;82;0;2135;459;RB;Napoli;27500000;66000;46800000;2026;2019;Right
220697;J. Maddison;James Maddison;25;175;73;England;82;84;2;2090;436;CAM;Leicester City;38000000;100000;75100000;2024;2018;Right
222077;M. Locatelli;Manuel Locatelli;24;185;75;Italy;82;86;4;2120;450;CM;Juventus;40000000;37000;0;2023;2019;Right
223697;R. Gosens;Robin Gosens;27;183;76;Germany;82;82;0;2193;467;LWB;Inter;29500000;59000;0;2023;2017;Left
223952;David Soria;David Soria Sol�s;29;192;85;Spain;82;82;0;1279;441;GK;Getafe CF;21000000;32000;44100000;2023;2018;Right
204935;J. Pickford;Jordan Pickford;28;185;77;England;82;84;2;1503;464;GK;Everton;26000000;45000;51400000;2024;2017;Left
205693;S. Haller;S�bastien Haller;28;190;82;C�te d'Ivoire;82;82;0;1947;415;ST;Borussia Dortmund;31000000;68000;52700000;2026;2022;Right
207862;M. Ginter;Matthias Ginter;28;191;86;Germany;82;83;1;1948;418;CB;Sport-Club Freiburg;29000000;40000;51500000;2026;2022;Right
208333;E. Can;Emre Can;28;186;86;Germany;82;82;0;2271;484;CB;Borussia Dortmund;30500000;63000;51900000;2024;2020;Right
41236;Z. Ibrahimovi?;Zlatan Ibrahimovi?;40;195;102;Sweden;82;82;0;1967;401;ST;AC Milan;0;63000;0;2023;2020;Right
200610;K. Volland;Kevin Volland;29;179;85;Germany;82;82;0;2116;443;ST;AS Monaco;30500000;76000;58000000;2024;2020;Left
256630;F. Wirtz;Florian Wirtz;19;176;70;Germany;82;91;9;1994;428;CAM;Bayer 04 Leverkusen;66000000;38000;125400000;2027;2020;Right
255475;Antony;Antony Matheus dos Santos;22;174;63;Brazil;82;88;6;2010;436;LM;Ajax;49000000;24000;78400000;2025;2020;Left
253072;D. N��ez;Darwin N��ez;23;186;80;Uruguay;82;89;7;2063;443;ST;Liverpool;61500000;120000;126100000;2028;2022;Right
247819;N. Schlotterbeck;Nico Schlotterbeck;22;191;86;Germany;82;88;6;1975;431;CB;Borussia Dortmund;44500000;47000;84600000;2027;2022;Left
246669;B. Saka;Bukayo Saka;20;178;65;England;82;89;7;2101;449;LM;Arsenal;60500000;76000;127100000;2024;2018;Left
244260;Dani Olmo;Daniel Olmo Carvajal;24;179;72;Spain;82;87;5;2037;420;CAM;RB Leipzig;46000000;59000;81700000;2024;2020;Right
241637;A. Tchouam�ni;Aur�lien Tchouam�ni;22;187;81;France;82;89;7;2142;460;CDM;Real Madrid CF;61500000;145000;138400000;2028;2022;Right
241461;Ferran Torres;Ferran Torres Garc�a;22;184;77;Spain;82;88;6;2030;428;LW;FC Barcelona;49000000;150000;110300000;2027;2022;Right
236401;N. Mazraoui;Noussair Mazraoui;24;183;62;Morocco;82;86;4;2105;460;RM;FC Bayern M�nchen;40500000;59000;69900000;2026;2022;Right
236276;A. Danjuma;Arnaut Danjuma;25;178;74;Netherlands;82;83;1;2013;436;LM;Villarreal CF;36500000;43000;79400000;2026;2021;Right
233934;A. Ramsdale;Aaron Ramsdale;24;191;77;England;82;86;4;1396;456;GK;Arsenal;34500000;62000;68100000;2025;2021;Right
233927;Lucas Paquet�;Lucas Tolentino Coelho de Lima;24;180;72;Brazil;82;87;5;2188;461;CAM;Olympique Lyonnais;46000000;70000;90900000;2025;2020;Left
209889;R. Guerreiro;Rapha�l Guerreiro;28;170;71;Portugal;82;82;0;2171;454;CAM;Borussia Dortmund;27500000;57000;46800000;2023;2016;Left
210035;Grimaldo;Alejandro Grimaldo Garc�a;26;172;67;Spain;82;85;3;2184;461;CM;SL Benfica;36500000;19000;75700000;2023;2016;Left
233096;D. Dumfries;Denzel Dumfries;26;188;80;Netherlands;82;84;2;2061;456;RWB;Inter;34500000;73000;59500000;2025;2021;Right
180206;M. Pjani?;Miralem Pjani?;32;178;72;Bosnia and Herzegovina;81;81;0;2137;437;CM;FC Barcelona;20000000;145000;41000000;2024;2020;Right
173731;G. Bale;Gareth Bale;32;185;82;Wales;81;81;0;2157;448;ST;Los Angeles FC;20500000;14000;30800000;2023;2022;Left
172871;J. Vertonghen;Jan Vertonghen;35;191;89;Belgium;81;81;0;2040;430;CB;SL Benfica;7000000;13000;14000000;2023;2020;Left
169416;C. Vela;Carlos Vela;33;177;77;Mexico;81;81;0;1962;409;RW;Los Angeles FC;16000000;14000;24000000;2023;2018;Left
162347;Jo�o Moutinho;Jo�o Filipe Moutinho;35;170;61;Portugal;81;81;0;2111;418;CM;Wolverhampton Wanderers;10500000;70000;20000000;2023;2018;Right
120533;Pepe;K�pler Laveran Lima Ferreira;39;187;79;Portugal;81;81;0;1883;416;CB;FC Porto;4600000;12000;9200000;2023;2019;Right
193165;J. Corona;Jes�s Corona;29;173;66;Mexico;81;81;0;2175;453;RW;Sevilla FC;25500000;40000;53600000;2025;2022;Right
178562;�. Banega;�ver Banega;34;176;78;Argentina;81;81;0;2145;448;CM;Al Shabab;12000000;47000;20400000;2023;2020;Right
193105;A. Areola;Alphonse Areola;29;195;94;France;81;82;1;1370;456;GK;West Ham United;20000000;64000;39500000;2027;2022;Right
192883;H. Mkhitaryan;Henrikh Mkhitaryan;33;177;75;Armenia;81;81;0;2125;450;CAM;Inter;16000000;74000;26400000;2024;2022;Right
192366;N. Otamendi;Nicol�s Otamendi;34;182;78;Argentina;81;81;0;1896;404;CB;SL Benfica;8500000;18000;17000000;2023;2020;Right
192318;M. G�tze;Mario G�tze;30;176;72;Germany;81;81;0;2071;430;CAM;Eintracht Frankfurt;25000000;38000;42500000;2025;2022;Right
189881;C. Smalling;Chris Smalling;32;194;81;England;81;81;0;1803;389;CB;Roma;16500000;68000;28100000;2023;2020;Right
188152;Oscar;Oscar dos Santos Emboaba;30;179;70;Brazil;81;81;0;2152;448;CAM;Shanghai Port FC;25000000;28000;38800000;2024;2017;Right
187598;Rafael Tol�i;Rafael Tol�i;31;185;75;Italy;81;81;0;1921;406;CB;Atalanta;17500000;55000;29800000;2024;2015;Right
178086;Ad�n;Antonio Ad�n Garrido;35;190;94;Spain;81;81;0;1324;457;GK;Sporting CP;2900000;9000;5800000;2024;2020;Left
233486;R. Le Normand;Robin Le Normand;25;187;81;France;81;86;5;1623;361;CB;Real Sociedad;34000000;36000;74000000;2026;2016;Right
232580;Gabriel;Gabriel dos S. Magalh�es;24;190;87;Brazil;81;87;6;1728;384;CB;Arsenal;37000000;74000;77700000;2025;2020;Left
269765;S. Obisanya;Sam Obisanya;22;185;77;Nigeria;81;88;7;2176;466;RM;AFC Richmond;52500000;1000;120800000;2026;2019;Right
224179;Borja Iglesias;Borja Iglesias Quint�s;29;187;86;Spain;81;81;0;1921;408;ST;Real Betis Balompi�;25500000;36000;53600000;2026;2019;Right
212096;V. Grifo;Vincenzo Grifo;29;180;76;Italy;81;81;0;1997;414;LM;Sport-Club Freiburg;25500000;40000;43400000;2026;2019;Right
212242;R. Andrich;Robert Andrich;27;187;83;Germany;81;82;1;2156;452;CDM;Bayer 04 Leverkusen;26500000;57000;47000000;2026;2021;Right
212442;Jos� S�;Jos� Pedro Malheiro de S�;29;192;84;Portugal;81;82;1;1337;449;GK;Wolverhampton Wanderers;20000000;74000;39500000;2026;2021;Right
213516;Ricardo Horta;Ricardo Jorge da Luz Horta;27;173;63;Portugal;81;82;1;2074;434;CAM;SC Braga;30000000;23000;62300000;2026;2017;Right
214047;M. Uribe;Mateus Uribe;31;183;77;Colombia;81;81;0;2189;467;CM;FC Porto;21000000;19000;42000000;2023;2019;Right
214097;B. Bourigeaud;Benjamin Bourigeaud;28;178;68;France;81;81;0;2194;459;RW;Stade Rennais FC;26000000;66000;49400000;2023;2017;Right
214979;J. Musso;Juan Musso;28;191;93;Argentina;81;82;1;1222;445;GK;Atalanta;20500000;47000;36400000;2025;2021;Right
216201;I�aki Williams;I�aki Williams Arthuer;28;186;80;Spain;81;81;0;2055;443;ST;Athletic Club de Bilbao;26500000;40000;55700000;2028;2012;Right
216320;S. Fofana;Seko Fofana;27;185;74;C�te d'Ivoire;81;81;0;2118;459;CM;Racing Club de Lens;27500000;43000;52300000;2024;2020;Right
216388;A. Saint-Maximin;Allan Saint-Maximin;25;173;67;France;81;83;2;1916;420;CAM;Newcastle United;32500000;95000;64200000;2026;2019;Right
216409;M. Politano;Matteo Politano;28;171;67;Italy;81;81;0;1994;419;RW;Napoli;26000000;72000;44200000;2024;2021;Left
216435;S. Lobotka;Stanislav Lobotka;27;170;64;Slovakia;81;82;1;2080;442;CM;Napoli;29500000;64000;52400000;2025;2020;Right
219683;C. Tolisso;Corentin Tolisso;27;181;81;France;81;81;0;2193;457;CM;Olympique Lyonnais;27500000;75000;52300000;2027;2022;Right
220971;N. Ke�ta;Naby Ke�ta;27;172;64;Guinea;81;82;1;2087;442;CAM;Liverpool;29500000;115000;56800000;2023;2018;Right
221992;H. Lozano;Hirving Lozano;26;175;70;Mexico;81;81;0;2013;427;RW;Napoli;28000000;69000;47600000;2024;2019;Right
223273;M. Pa�ali?;Mario Pa�ali?;27;188;82;Croatia;81;81;0;2115;455;CAM;Atalanta;27500000;60000;46800000;2025;2020;Right
223959;L. Torreira;Lucas Torreira;26;166;60;Uruguay;81;83;2;2114;451;CDM;Galatasaray SK;28500000;73000;56300000;2023;2022;Right
211990;O. Vlachodimos;Odisseas Vlachodimos;28;190;81;Greece;81;83;2;1258;434;GK;SL Benfica;22000000;15000;45700000;2025;2018;Right
211748;K. Demirbay;Kerem Demirbay;28;183;71;Germany;81;81;0;2171;452;CM;Bayer 04 Leverkusen;25500000;65000;43400000;2024;2019;Left
211256;N. Tagliafico;Nicol�s Tagliafico;29;172;65;Argentina;81;81;0;2072;443;LB;Olympique Lyonnais;22500000;72000;42800000;2025;2022;Left
203263;H. Maguire;Harry Maguire;29;194;100;England;81;82;1;1924;404;CB;Manchester United;24000000;120000;47400000;2024;2019;Right
256790;J. Musiala;Jamal Musiala;19;183;70;Germany;81;90;9;2010;434;CAM;FC Bayern M�nchen;55500000;39000;102700000;2026;2020;Right
193283;T. Delaney;Thomas Delaney;30;182;79;Denmark;81;81;0;2177;453;CDM;Sevilla FC;21500000;33000;45200000;2025;2021;Left
193301;A. Lacazette;Alexandre Lacazette;31;175;73;France;81;81;0;2050;428;ST;Olympique Lyonnais;22000000;81000;41800000;2025;2022;Right
194404;Neto;Norberto Murara Neto;32;190;84;Brazil;81;81;0;1323;449;GK;AFC Bournemouth;13000000;47000;26000000;2023;2022;Right
198141;Marc Bartra;Marc Bartra Aregall;31;184;73;Spain;81;81;0;2044;433;CB;Real Betis Balompi�;17500000;30000;36800000;2023;2018;Right
198950;Pablo Sarabia;Pablo Sarabia Garc�a;30;174;70;Spain;81;81;0;2036;430;RW;Paris Saint-Germain;25000000;95000;46300000;2024;2019;Left
200647;J. Ili?i?;Josip Ili?i?;34;190;79;Slovenia;81;81;0;2009;426;CAM;Atalanta;12500000;65000;21300000;2023;2017;Left
203841;N. Pope;Nick Pope;30;199;76;England;81;81;0;1286;448;GK;Newcastle United;17000000;75000;32299999;2026;2022;Right
210324;J. Hofmann;Jonas Hofmann;29;176;73;Germany;81;81;0;2093;444;CAM;Borussia M�nchengladbach;25500000;40000;43400000;2025;2016;Right
205569;J. Ward-Prowse;James Ward-Prowse;27;173;66;England;81;82;1;2149;437;CM;Southampton;29500000;69000;58300000;2026;2011;Right
205632;L. Ocampos;Lucas Ocampos;27;188;84;Argentina;81;81;0;2188;465;LW;Sevilla FC;27500000;39000;57800000;2024;2019;Right
205678;E. Vi�?a;Edin Vi�?a;32;172;63;Bosnia and Herzegovina;81;81;0;2070;435;RM;Trabzonspor;20500000;48000;39000000;2025;2022;Right
205686;T. Savanier;T�ji Savanier;30;172;69;France;81;81;0;2150;444;CAM;Montpellier H�rault SC;25000000;33000;47500000;2026;2019;Right
208448;E. Forsberg;Emil Forsberg;30;177;76;Sweden;81;81;0;1946;408;CAM;RB Leipzig;25000000;62000;42500000;2025;2015;Right
208618;Lucas V�zquez;Lucas V�zquez Iglesias;31;173;70;Spain;81;81;0;2152;456;RB;Real Madrid CF;18500000;140000;37900000;2024;2015;Right
209519;G. Laborde;Ga�tan Laborde;28;181;78;France;81;81;0;2041;429;ST;Stade Rennais FC;26500000;66000;50400000;2025;2021;Left
224081;K. Phillips;Kalvin Phillips;26;178;72;England;81;85;4;2100;444;CDM;Manchester City;32000000;120000;61600000;2028;2022;Right
207863;Felipe;Felipe Augusto de Almeida Monteiro;33;190;83;Brazil;81;81;0;1771;385;CB;Atl�tico de Madrid;12500000;57000;25600000;2023;2019;Right
225100;J. Gomez;Joe Gomez;25;188;77;England;81;86;5;1802;405;CB;Liverpool;34000000;100000;65500000;2027;2015;Right
236403;E. Ndicka;Evan Ndicka;22;192;82;France;81;85;4;1947;435;CB;Eintracht Frankfurt;34000000;30000;60400000;2023;2018;Left
236703;D. Raum;David Raum;24;180;75;Germany;81;85;4;2057;449;LWB;RB Leipzig;34500000;49000;61200000;2027;2022;Left
236786;M. Terrier;Martin Terrier;25;184;73;France;81;84;3;1977;425;ST;Stade Rennais FC;34000000;61000;67200000;2025;2020;Right
236791;A. Bar�k;Anton�n Bar�k;27;190;86;Czech Republic;81;82;1;2144;454;CAM;Hellas Verona;30000000;41000;53300000;2024;2021;Left
236792;T. Sou?ek;Tom� Sou?ek;27;192;86;Czech Republic;81;83;2;2076;441;CB;West Ham United;28000000;75000;55300000;2024;2020;Right
237678;I. Konat�;Ibrahima Konat�;23;194;95;France;81;88;7;1743;398;CB;Liverpool;48000000;90000;98400000;2026;2021;Right
238067;N. Zaniolo;Nicol� Zaniolo;22;190;75;Italy;81;88;7;2092;461;CAM;Roma;53000000;71000;100700000;2024;2018;Left
239231;Cucurella;Marc Cucurella Saseta;23;172;66;Spain;81;85;4;2132;454;LWB;Chelsea;34500000;90000;66400000;2028;2022;Left
239301;L. Mart�nez;Lisandro Mart�nez;24;178;77;Argentina;81;86;5;2119;450;CDM;Manchester United;35000000;95000;69100000;2027;2022;Left
240243;Matheus Cunha;Matheus Santos Carneiro Da Cunha;23;184;76;Brazil;81;86;5;2018;431;CAM;Atl�tico de Madrid;39500000;60000;83900000;2026;2021;Right
241788;M. Taremi;Mehdi Taremi;29;186;83;Iran;81;81;0;1959;422;ST;FC Porto;25500000;22000;51000000;2024;2020;Right
